Cindfam,Cindoff,Cindon,Cinsfam,Cinsoff,Cinson,Cotsfam,Cotsoff,Cotson,Number of Records,Sisascp,Sisastp,Sisinst,Sislect,Sisnork,Sisprof,Sistotl,Unitid (S2013 Sis),Unitid
15287,24075,23837,15287,24075,23837,29080,37868,37630,1,463,319,158,248,12,598,1798,104151,104151
15287,24075,23837,15287,24075,23837,29080,37868,37630,1,463,319,158,248,12,598,1798,104151,104151
15287,24075,23837,15287,24075,23837,29080,37868,37630,1,412,2,0,0,0,568,982,104151,104151
15287,24075,23837,15287,24075,23837,29080,37868,37630,1,16,269,0,0,0,0,285,104151,104151
15287,24075,23837,15287,24075,23837,29080,37868,37630,1,35,48,158,248,12,30,531,104151,104151
15287,24075,23837,15287,24075,23837,29080,37868,37630,1,9,6,0,120,0,11,146,104151,104151
15287,24075,23837,15287,24075,23837,29080,37868,37630,1,26,42,158,128,12,19,385,104151,104151
12260,17758,15827,12260,17758,15827,17735,23233,21302,1,0,0,0,0,116,0,116,104160,104160
12260,17758,15827,12260,17758,15827,17735,23233,21302,1,0,0,0,0,116,0,116,104160,104160
12260,17758,15827,12260,17758,15827,17735,23233,21302,1,0,0,0,0,116,0,116,104160,104160
12260,17758,15827,12260,17758,15827,17735,23233,21302,1,0,0,0,0,116,0,116,104160,104160
16335,30531,25179,16335,30531,25179,33327,47523,42171,1,482,365,60,125,6,752,1790,104179,104179
16335,30531,25179,16335,30531,25179,33327,47523,42171,1,482,365,60,125,6,752,1790,104179,104179
16335,30531,25179,16335,30531,25179,33327,47523,42171,1,417,0,0,0,0,710,1127,104179,104179
16335,30531,25179,16335,30531,25179,33327,47523,42171,1,37,282,0,0,0,7,326,104179,104179
16335,30531,25179,16335,30531,25179,33327,47523,42171,1,28,83,60,125,6,35,337,104179,104179
16335,30531,25179,16335,30531,25179,33327,47523,42171,1,7,10,0,34,1,14,66,104179,104179
16335,30531,25179,16335,30531,25179,33327,47523,42171,1,21,73,54,89,4,21,262,104179,104179
16335,30531,25179,16335,30531,25179,33327,47523,42171,1,0,0,6,2,1,0,9,104179,104179
43245,58973,,43245,58973,,43245,58973,,1,0,0,13,0,0,0,13,104188,104188
43245,58973,,43245,58973,,43245,58973,,1,0,0,13,0,0,0,13,104188,104188
43245,58973,,43245,58973,,43245,58973,,1,0,0,13,0,0,0,13,104188,104188
43245,58973,,43245,58973,,43245,58973,,1,0,0,3,0,0,0,3,104188,104188
43245,58973,,43245,58973,,43245,58973,,1,0,0,10,0,0,0,10,104188,104188
6395,12001,12001,6395,12001,12001,14345,19951,19951,1,0,0,0,0,92,0,92,104346,104346
6395,12001,12001,6395,12001,12001,14345,19951,19951,1,0,0,0,0,92,0,92,104346,104346
6395,12001,12001,6395,12001,12001,14345,19951,19951,1,0,0,0,0,92,0,92,104346,104346
6395,12001,12001,6395,12001,12001,14345,19951,19951,1,0,0,0,0,5,0,5,104346,104346
6395,12001,12001,6395,12001,12001,14345,19951,19951,1,0,0,0,0,87,0,87,104346,104346
21987,25483,,21987,25483,,21987,25483,,1,0,0,5,0,0,0,5,104364,104364
21987,25483,,21987,25483,,21987,25483,,1,0,0,5,0,0,0,5,104364,104364
21987,25483,,21987,25483,,21987,25483,,1,0,0,5,0,0,0,5,104364,104364
21987,25483,,21987,25483,,21987,25483,,1,0,0,5,0,0,0,5,104364,104364
6178,14223,10549,6178,14223,10549,10426,18471,14797,1,0,0,0,0,83,0,83,104425,104425
6178,14223,10549,6178,14223,10549,10426,18471,14797,1,0,0,0,0,83,0,83,104425,104425
6178,14223,10549,6178,14223,10549,10426,18471,14797,1,0,0,0,0,83,0,83,104425,104425
6178,14223,10549,6178,14223,10549,10426,18471,14797,1,0,0,0,0,83,0,83,104425,104425
6630,12320,12345,6630,12320,12345,13230,18920,18945,1,0,0,93,0,0,0,93,104577,104577
6630,12320,12345,6630,12320,12345,13230,18920,18945,1,0,0,93,0,0,0,93,104577,104577
6630,12320,12345,6630,12320,12345,13230,18920,18945,1,0,0,93,0,0,0,93,104577,104577
6630,12320,12345,6630,12320,12345,13230,18920,18945,1,0,0,93,0,0,0,93,104577,104577
36764,46314,46314,36764,46314,46314,36764,46314,46314,1,30,37,2,0,0,11,80,104586,104586
36764,46314,46314,36764,46314,46314,36764,46314,46314,1,30,37,2,0,0,11,80,104586,104586
36764,46314,46314,36764,46314,46314,36764,46314,46314,1,15,3,0,0,0,10,28,104586,104586
36764,46314,46314,36764,46314,46314,36764,46314,46314,1,11,15,0,0,0,1,27,104586,104586
36764,46314,46314,36764,46314,46314,36764,46314,46314,1,4,19,2,0,0,0,25,104586,104586
36764,46314,46314,36764,46314,46314,36764,46314,46314,1,4,19,2,0,0,0,25,104586,104586
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,290,0,290,104708,104708
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,290,0,290,104708,104708
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,198,0,198,104708,104708
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,65,0,65,104708,104708
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,27,0,27,104708,104708
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,27,0,27,104708,104708
25300,32100,32100,25300,32100,32100,25300,32100,32100,1,16,67,3,0,195,9,290,104717,104717
25300,32100,32100,25300,32100,32100,25300,32100,32100,1,16,67,3,0,195,9,290,104717,104717
25300,32100,32100,25300,32100,32100,25300,32100,32100,1,2,0,0,0,0,4,6,104717,104717
25300,32100,32100,25300,32100,32100,25300,32100,32100,1,3,0,0,0,0,0,3,104717,104717
25300,32100,32100,25300,32100,32100,25300,32100,32100,1,11,67,3,0,195,5,281,104717,104717
25300,32100,32100,25300,32100,32100,25300,32100,32100,1,0,1,0,0,0,0,1,104717,104717
25300,32100,32100,25300,32100,32100,25300,32100,32100,1,3,21,0,0,161,0,185,104717,104717
25300,32100,32100,25300,32100,32100,25300,32100,32100,1,8,45,3,0,34,5,95,104717,104717
18275,36115,,18275,36115,,18275,36115,,1,0,0,0,0,40,0,40,104805,104805
18275,36115,,18275,36115,,18275,36115,,1,0,0,0,0,40,0,40,104805,104805
18275,36115,,18275,36115,,18275,36115,,1,0,0,0,0,40,0,40,104805,104805
18275,36115,,18275,36115,,18275,36115,,1,0,0,0,0,40,0,40,104805,104805
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,102,0,102,105145,105145
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,102,0,102,105145,105145
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,78,0,78,105145,105145
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,24,0,24,105145,105145
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,335,0,335,105154,105154
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,327,0,327,105154,105154
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,257,0,257,105154,105154
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,50,0,50,105154,105154
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,20,0,20,105154,105154
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,20,0,20,105154,105154
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,8,0,8,105154,105154
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,105163,105163
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,105163,105163
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,105163,105163
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,105163,105163
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,105172,105172
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,105172,105172
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,105172,105172
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,105172,105172
7257,14910,,7257,14910,,12873,20526,,1,0,0,80,0,0,0,80,105206,105206
7257,14910,,7257,14910,,12873,20526,,1,0,0,80,0,0,0,80,105206,105206
7257,14910,,7257,14910,,12873,20526,,1,0,0,80,0,0,0,80,105206,105206
7257,14910,,7257,14910,,12873,20526,,1,0,0,80,0,0,0,80,105206,105206
10715,14075,12175,10715,14075,12175,10715,14075,12175,1,0,0,60,0,0,0,60,105297,105297
10715,14075,12175,10715,14075,12175,10715,14075,12175,1,0,0,60,0,0,0,60,105297,105297
10715,14075,12175,10715,14075,12175,10715,14075,12175,1,0,0,60,0,0,0,60,105297,105297
10715,14075,12175,10715,14075,12175,10715,14075,12175,1,0,0,60,0,0,0,60,105297,105297
13892,22502,22746,13892,22502,22746,26247,34857,35101,1,211,177,87,214,0,269,958,105330,105330
13892,22502,22746,13892,22502,22746,26247,34857,35101,1,211,177,87,214,0,269,958,105330,105330
13892,22502,22746,13892,22502,22746,26247,34857,35101,1,170,0,0,0,0,262,432,105330,105330
13892,22502,22746,13892,22502,22746,26247,34857,35101,1,7,73,0,0,0,0,80,105330,105330
13892,22502,22746,13892,22502,22746,26247,34857,35101,1,34,104,87,214,0,7,446,105330,105330
13892,22502,22746,13892,22502,22746,26247,34857,35101,1,2,9,0,33,0,3,47,105330,105330
13892,22502,22746,13892,22502,22746,26247,34857,35101,1,32,95,87,181,0,4,399,105330,105330
8506,16582,,8506,16582,,14290,22366,,1,0,0,0,0,75,0,75,105349,105349
8506,16582,,8506,16582,,14290,22366,,1,0,0,0,0,75,0,75,105349,105349
8506,16582,,8506,16582,,14290,22366,,1,0,0,0,0,75,0,75,105349,105349
8506,16582,,8506,16582,,14290,22366,,1,0,0,0,0,75,0,75,105349,105349
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,160,0,160,105428,105428
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,160,0,160,105428,105428
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,114,0,114,105428,105428
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,25,0,25,105428,105428
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,21,0,21,105428,105428
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,21,0,21,105428,105428
18150,24380,,18150,24380,,18150,24380,,1,0,0,0,0,29,0,29,105516,105516
18150,24380,,18150,24380,,18150,24380,,1,0,0,0,0,29,0,29,105516,105516
18150,24380,,18150,24380,,18150,24380,,1,0,0,0,0,29,0,29,105516,105516
18150,24380,,18150,24380,,18150,24380,,1,0,0,0,0,29,0,29,105516,105516
5724,11424,,5724,11424,,12048,17748,,1,0,0,0,0,363,0,363,105525,105525
5724,11424,,5724,11424,,12048,17748,,1,0,0,0,0,363,0,363,105525,105525
5724,11424,,5724,11424,,12048,17748,,1,0,0,0,0,363,0,363,105525,105525
5724,11424,,5724,11424,,12048,17748,,1,0,0,0,0,333,0,333,105525,105525
5724,11424,,5724,11424,,12048,17748,,1,0,0,0,0,30,0,30,105525,105525
33696,39096,41336,33696,39096,41336,33696,39096,41336,1,0,0,5,0,0,54,59,105589,105589
33696,39096,41336,33696,39096,41336,33696,39096,41336,1,0,0,5,0,0,54,59,105589,105589
33696,39096,41336,33696,39096,41336,33696,39096,41336,1,0,0,5,0,0,54,59,105589,105589
33696,39096,41336,33696,39096,41336,33696,39096,41336,1,0,0,5,0,0,47,52,105589,105589
33696,39096,41336,33696,39096,41336,33696,39096,41336,1,0,0,0,0,0,7,7,105589,105589
7534,12622,,7534,12622,,13318,18406,,1,0,0,0,0,20,0,20,105668,105668
7534,12622,,7534,12622,,13318,18406,,1,0,0,0,0,20,0,20,105668,105668
7534,12622,,7534,12622,,13318,18406,,1,0,0,0,0,12,0,12,105668,105668
7534,12622,,7534,12622,,13318,18406,,1,0,0,0,0,8,0,8,105668,105668
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,169,0,169,105747,105747
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,169,0,169,105747,105747
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,130,0,130,105747,105747
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,30,0,30,105747,105747
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,9,0,9,105747,105747
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,9,0,9,105747,105747
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,57,0,57,105792,105792
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,57,0,57,105792,105792
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,44,0,44,105792,105792
9780,15504,,9780,15504,,15564,21288,,1,0,0,0,0,13,0,13,105792,105792
26407,36382,35382,26407,36382,35382,26407,36382,35382,1,8,2,5,0,0,1,16,105899,105899
26407,36382,35382,26407,36382,35382,26407,36382,35382,1,8,2,5,0,0,1,16,105899,105899
26407,36382,35382,26407,36382,35382,26407,36382,35382,1,8,2,5,0,0,1,16,105899,105899
26407,36382,35382,26407,36382,35382,26407,36382,35382,1,8,2,5,0,0,1,16,105899,105899
9800,14784,,9800,14784,,9800,14784,,1,0,0,0,0,6,0,6,106102,106102
9800,14784,,9800,14784,,9800,14784,,1,0,0,0,0,6,0,6,106102,106102
9800,14784,,9800,14784,,9800,14784,,1,0,0,0,0,6,0,6,106102,106102
9800,14784,,9800,14784,,9800,14784,,1,0,0,0,0,6,0,6,106102,106102
5672,13172,13732,5672,13172,13732,11720,19220,19780,1,0,0,113,0,0,0,113,106148,106148
5672,13172,13732,5672,13172,13732,11720,19220,19780,1,0,0,113,0,0,0,113,106148,106148
5672,13172,13732,5672,13172,13732,11720,19220,19780,1,0,0,113,0,0,0,113,106148,106148
5672,13172,13732,5672,13172,13732,11720,19220,19780,1,0,0,112,0,0,0,112,106148,106148
5672,13172,13732,5672,13172,13732,11720,19220,19780,1,0,0,1,0,0,0,1,106148,106148
14190,24135,23191,14190,24135,23191,23967,33912,32968,1,126,111,86,0,0,148,471,106245,106245
14190,24135,23191,14190,24135,23191,23967,33912,32968,1,126,111,86,0,0,148,471,106245,106245
14190,24135,23191,14190,24135,23191,23967,33912,32968,1,117,3,0,0,0,146,266,106245,106245
14190,24135,23191,14190,24135,23191,23967,33912,32968,1,8,101,0,0,0,0,109,106245,106245
14190,24135,23191,14190,24135,23191,23967,33912,32968,1,1,7,86,0,0,2,96,106245,106245
14190,24135,23191,14190,24135,23191,23967,33912,32968,1,1,7,86,0,0,2,96,106245,106245
17965,20915,21005,17965,20915,21005,17965,20915,21005,1,1,1,32,0,0,1,35,106306,106306
17965,20915,21005,17965,20915,21005,17965,20915,21005,1,1,1,32,0,0,1,35,106306,106306
17965,20915,21005,17965,20915,21005,17965,20915,21005,1,1,1,32,0,0,1,35,106306,106306
17965,20915,21005,17965,20915,21005,17965,20915,21005,1,1,1,32,0,0,1,35,106306,106306
26594,34154,34154,26594,34154,34154,26594,34154,34154,1,17,15,0,0,0,9,41,106342,106342
26594,34154,34154,26594,34154,34154,26594,34154,34154,1,17,15,0,0,0,9,41,106342,106342
26594,34154,34154,26594,34154,34154,26594,34154,34154,1,17,2,0,0,0,9,28,106342,106342
26594,34154,34154,26594,34154,34154,26594,34154,34154,1,0,13,0,0,0,0,13,106342,106342
13170,22212,22212,13170,22212,22212,24426,33468,33468,1,222,205,221,83,6,357,1094,106397,106397
13170,22212,22212,13170,22212,22212,24426,33468,33468,1,222,205,221,83,0,357,1088,106397,106397
13170,22212,22212,13170,22212,22212,24426,33468,33468,1,207,0,0,0,0,350,557,106397,106397
