Month_name, ORG_NAME, BID_PRICE, BID_CAPACITY, LOCATION_DESCRIPTION, OFFER_PRICE, OFFER_CAPACITY,AuctionType
September,1209,12.56,12.1,1,,,Strip
September,1209,12.62,11.5,1,,,Strip
September,1209,12.68,10.9,1,,,Strip
September,1209,12.74,10.4,1,,,Strip
September,1209,12.8,9.9,1,,,Strip
September,1209,12.86,9.5,1,,,Strip
September,1209,12.92,9,1,,,Strip
September,1209,13.06,12,1,,,Strip
September,1209,13.09,12,1,,,Strip
September,1209,13.19,12,1,,,Strip
September,1326,1,1,2,,,Strip
September,1326,1.3,1,2,,,Strip
September,1360,1.1,5,2,,,Strip
September,1360,1.15,5,2,,,Strip
September,1360,4.6,3,7,,,Strip
September,1360,12.8,5,1,,,Strip
September,1322,1.2,50,2,,,Strip
September,1560,3,3.5,2,,,Strip
September,1702,1.35,2,2,,,Strip
September,1702,6.5,1,7,,,Strip
September,1702,12.9,1.5,1,,,Strip
September,1702,13.25,2,1,,,Strip
September,1702,13.5,3,1,,,Strip
October,67,0.7,41,2,,,Strip
October,67,0.85,41,2,,,Strip
October,67,1,58,2,,,Strip
October,67,1.15,57,2,,,Strip
October,67,1.3,57,2,,,Strip
October,67,1.45,51,2,,,Strip
October,67,1.6,22,2,,,Strip
October,67,1.75,20,2,,,Strip
October,67,4.55,15,4,,,Strip
October,67,4.65,26,7,,,Strip
October,67,4.75,15,4,,,Strip
October,67,4.75,31,7,,,Strip
October,67,4.85,41,7,,,Strip
October,67,4.95,15,4,,,Strip
October,67,4.95,39,7,,,Strip
October,67,5.05,41,7,,,Strip
October,67,5.15,15,4,,,Strip
October,67,5.15,39,7,,,Strip
October,67,5.25,34,7,,,Strip
October,67,5.35,15,4,,,Strip
October,67,5.35,22,7,,,Strip
October,67,12.65,11,1,,,Strip
October,67,12.8,21,1,,,Strip
October,67,12.95,36,1,,,Strip
October,67,13.1,35,1,,,Strip
October,67,13.25,40,1,,,Strip
October,67,13.4,35,1,,,Strip
October,67,13.55,20,1,,,Strip
October,67,13.7,20,1,,,Strip
October,67,13.85,20,1,,,Strip
October,3,0.88,35,2,,,Strip
October,3,1,35,2,,,Strip
October,3,1.04,20,2,,,Strip
October,3,1.15,15,2,,,Strip
October,3,1.18,20,2,,,Strip
October,3,1.2,20,2,,,Strip
October,3,1.23,20,2,,,Strip
October,3,1.25,20,2,,,Strip
October,3,1.31,20,2,,,Strip
October,3,1.34,30,2,,,Strip
October,3,1.38,55,2,,,Strip
October,3,1.5,75,2,,,Strip
October,3,1.63,75,2,,,Strip
October,3,1.76,100,2,,,Strip
October,3,1.81,150,2,,,Strip
October,1124,0.95,11.2,2,,,Strip
October,1124,1,1,2,,,Strip
October,1124,1.08,7.1,2,,,Strip
October,1124,1.22,9.9,2,,,Strip
October,1124,1.25,0.2,7,,,Strip
October,1124,2.5,1.3,2,,,Strip
October,1124,3,14,2,,,Strip
October,1124,3.5,0.7,7,,,Strip
October,1124,4,0.5,7,,,Strip
October,1124,4.5,0.6,7,,,Strip
October,1124,6,235,2,,,Strip
October,1124,9,1,1,,,Strip
October,1124,9.21,6.5,1,,,Strip
October,1124,10.52,4,1,,,Strip
October,1124,11.84,5.6,1,,,Strip
October,1124,12,15,1,,,Strip
October,1124,12,26,7,,,Strip
October,1124,12.1,25,1,,,Strip
October,1124,12.25,25,1,,,Strip
October,1124,12.5,25,1,,,Strip
October,1124,12.7,25,1,,,Strip
October,1124,12.8,25,1,,,Strip
October,1124,12.95,50,1,,,Strip
October,1124,15,7.2,1,,,Strip
October,1124,16,15,1,,,Strip
October,1124,20,55,7,,,Strip
October,1124,20,55,1,,,Strip
October,1115,2,23.1,2,,,Strip
October,1320,0.9,150,2,,,Strip
October,1320,0.95,100,2,,,Strip
October,1320,1,50,2,,,Strip
October,1320,1.05,25,2,,,Strip
October,1320,1.1,25,2,,,Strip
October,1320,3,50,7,,,Strip
October,1320,3.1,25,7,,,Strip
October,1320,3.2,25,7,,,Strip
October,1320,3.3,25,7,,,Strip
October,1320,3.4,25,7,,,Strip
October,1320,12.5,100,1,,,Strip
October,1320,12.6,25,1,,,Strip
October,1320,12.65,25,1,,,Strip
October,1320,12.7,25,1,,,Strip
October,1320,12.75,25,1,,,Strip
October,1099,0.81,50,2,,,Strip
October,1099,0.86,50,2,,,Strip
October,1099,0.91,25,2,,,Strip
October,1099,0.96,25,2,,,Strip
October,1099,1.02,30,2,,,Strip
October,1099,4.12,25,7,,,Strip
October,1099,4.21,15,7,,,Strip
October,1099,4.26,10,7,,,Strip
October,1099,12.52,25,1,,,Strip
October,1099,12.81,10,1,,,Strip
October,1099,12.86,5,1,,,Strip
October,1099,12.91,10,1,,,Strip
October,1123,0.94,17,2,,,Strip
October,1123,1.04,20,2,,,Strip
October,1123,1.09,25,2,,,Strip
October,1227,4.5,26.7,2,,,Strip
October,432,0.95,5,2,,,Strip
October,432,1,10,2,,,Strip
October,432,1.1,10,2,,,Strip
October,432,1.15,5,2,,,Strip
October,432,1.2,5,2,,,Strip
October,432,1.25,5,2,,,Strip
October,432,1.3,5,2,,,Strip
October,432,1.35,5,2,,,Strip
October,432,1.37,10,2,,,Strip
October,432,1.4,10,2,,,Strip
October,1240,1,4,2,,,Strip
October,1240,2,2,2,,,Strip
October,1240,3.5,2,2,,,Strip
October,1228,4.5,88.1,2,,,Strip
October,1140,1.3,10,2,,,Strip
October,1140,13.49,9,7,,,Strip
October,1140,13.65,58,1,,,Strip
October,1229,1,10,2,,,Strip
October,1229,1.1,10,2,,,Strip
October,1229,1.2,15,2,,,Strip
October,1229,1.3,20,2,,,Strip
October,1229,1.4,20,2,,,Strip
October,1229,1.5,20,2,,,Strip
October,1229,4.8,4,7,,,Strip
October,1229,4.9,4,7,,,Strip
October,1229,5,4,7,,,Strip
October,1229,5.1,4,7,,,Strip
October,471,0.85,6,2,,,Strip
October,471,0.9,4,2,,,Strip
October,471,0.95,3,2,,,Strip
October,471,1,1,2,,,Strip
October,471,1.05,1,2,,,Strip
October,471,1.1,1,2,,,Strip
October,471,1.15,1,2,,,Strip
October,471,1.2,1,2,,,Strip
October,471,1.25,1,2,,,Strip
October,471,1.3,2,2,,,Strip
October,471,1.35,3,2,,,Strip
October,471,1.4,3,2,,,Strip
October,471,1.45,4,2,,,Strip
October,471,1.5,4,2,,,Strip
October,471,1.55,4,2,,,Strip
October,471,4.39,18,7,,,Strip
October,471,4.47,9,7,,,Strip
October,471,4.55,4,7,,,Strip
October,471,4.63,4,7,,,Strip
October,471,4.71,4,7,,,Strip
October,471,4.79,2,7,,,Strip
October,471,4.87,2,7,,,Strip
October,471,4.95,4,7,,,Strip
October,471,5.03,4,7,,,Strip
October,471,5.11,7,7,,,Strip
October,471,5.19,9,7,,,Strip
October,471,5.27,9,7,,,Strip
October,471,5.35,11,7,,,Strip
October,471,5.43,13,7,,,Strip
October,471,5.51,13,7,,,Strip
October,7,0.85,58,2,,,Strip
October,7,0.9,44,2,,,Strip
October,7,0.95,29,2,,,Strip
October,7,1,7,2,,,Strip
October,7,1.05,7,2,,,Strip
October,7,1.1,7,2,,,Strip
October,7,1.15,7,2,,,Strip
October,7,1.2,15,2,,,Strip
October,7,1.25,15,2,,,Strip
October,7,1.3,22,2,,,Strip
October,7,1.35,29,2,,,Strip
October,7,1.4,29,2,,,Strip
October,7,1.45,36,2,,,Strip
October,7,1.5,44,2,,,Strip
October,7,1.55,44,2,,,Strip
October,7,4.39,39,7,,,Strip
October,7,4.47,20,7,,,Strip
October,7,4.55,10,7,,,Strip
October,7,4.63,10,7,,,Strip
October,7,4.71,10,7,,,Strip
October,7,4.79,5,7,,,Strip
October,7,4.87,5,7,,,Strip
October,7,4.95,10,7,,,Strip
October,7,5.03,10,7,,,Strip
October,7,5.11,15,7,,,Strip
October,7,5.19,20,7,,,Strip
October,7,5.27,20,7,,,Strip
October,7,5.35,25,7,,,Strip
October,7,5.43,30,7,,,Strip
October,7,5.51,30,7,,,Strip
October,7,11.9,146,1,,,Strip
October,7,12.05,73,1,,,Strip
October,7,12.2,37,1,,,Strip
October,7,12.35,37,1,,,Strip
October,7,12.5,37,1,,,Strip
October,7,12.65,18,1,,,Strip
October,7,12.8,18,1,,,Strip
October,7,12.95,37,1,,,Strip
October,7,13.1,37,1,,,Strip
October,7,13.25,55,1,,,Strip
October,7,13.4,73,1,,,Strip
October,7,13.55,73,1,,,Strip
October,7,13.7,91,1,,,Strip
October,7,13.85,110,1,,,Strip
October,7,14,110,1,,,Strip
October,1125,5.5,6,7,,,Strip
October,1169,12,11,1,,,Strip
October,1209,0.51,22.2,2,,,Strip
October,1209,0.54,21.1,2,,,Strip
October,1209,0.57,20.1,2,,,Strip
October,1209,0.6,19.1,2,,,Strip
October,1209,0.63,18.2,2,,,Strip
October,1209,0.66,17.4,2,,,Strip
October,1209,0.69,16.5,2,,,Strip
October,1209,0.72,15.8,2,,,Strip
October,1209,0.75,15,2,,,Strip
October,1209,0.78,25.5,2,,,Strip
October,1209,0.81,24.3,2,,,Strip
October,1209,0.84,23.2,2,,,Strip
October,1209,0.87,22.1,2,,,Strip
October,1209,0.9,21,2,,,Strip
October,1209,0.93,20,2,,,Strip
October,1209,3.72,12.8,7,,,Strip
October,1209,3.76,12.5,7,,,Strip
October,1209,3.8,12.1,7,,,Strip
October,1209,3.81,3.8,4,,,Strip
October,1209,3.84,3.6,4,,,Strip
October,1209,3.84,11.7,7,,,Strip
October,1209,3.87,3.4,4,,,Strip
October,1209,3.88,11.4,7,,,Strip
October,1209,3.9,3.3,4,,,Strip
October,1209,3.92,11.1,7,,,Strip
October,1209,3.93,3.1,4,,,Strip
October,1209,3.96,3,4,,,Strip
October,1209,3.96,10.7,7,,,Strip
October,1209,3.99,2.8,4,,,Strip
October,1209,4,10.4,7,,,Strip
October,1209,4.02,2.7,4,,,Strip
October,1209,4.04,10.1,7,,,Strip
October,1209,4.05,2.6,4,,,Strip
October,1209,4.08,2.4,4,,,Strip
October,1209,4.08,9.8,7,,,Strip
October,1209,4.11,2.3,4,,,Strip
October,1209,4.12,9.5,7,,,Strip
October,1209,4.14,2.2,4,,,Strip
October,1209,4.16,9.3,7,,,Strip
October,1209,4.17,2.1,4,,,Strip
October,1209,4.2,2,4,,,Strip
October,1209,4.2,9,7,,,Strip
October,1209,4.31,5,7,,,Strip
October,1209,4.35,5,7,,,Strip
October,1209,4.39,5,7,,,Strip
October,1209,4.43,5,7,,,Strip
October,1209,12.26,15.4,1,,,Strip
October,1209,12.32,14.7,1,,,Strip
October,1209,12.38,14,1,,,Strip
October,1209,12.44,13.3,1,,,Strip
October,1209,12.5,12.7,1,,,Strip
October,1209,12.56,12.1,1,,,Strip
October,1209,12.62,11.5,1,,,Strip
October,1209,12.68,10.9,1,,,Strip
October,1209,12.74,10.4,1,,,Strip
October,1209,12.8,9.9,1,,,Strip
October,1209,12.86,9.5,1,,,Strip
October,1209,12.92,9,1,,,Strip
October,1209,13.06,12,1,,,Strip
October,1209,13.09,12,1,,,Strip
October,1209,13.19,12,1,,,Strip
October,1326,1,1,2,,,Strip
October,1326,1.3,1,2,,,Strip
October,1360,1.1,5,2,,,Strip
October,1360,1.15,5,2,,,Strip
October,1360,4.6,3,7,,,Strip
October,1360,12.8,5,1,,,Strip
October,1322,1.2,50,2,,,Strip
October,1560,3,3.5,2,,,Strip
October,1702,1.35,2,2,,,Strip
October,1702,6.5,1,7,,,Strip
October,1702,12.9,1.5,1,,,Strip
October,1702,13.25,2,1,,,Strip
October,1702,13.5,3,1,,,Strip
Summer 2019 Strip Offers,,,,,,,Strip
Month_name, ORG_NAME, OFFER_PRICE, OFFER_CAPACITY, LOCATION_DESCRIPTION,,,Strip
May,67,1.25,90,2,,,Strip
May,67,1.43,90,2,,,Strip
May,67,1.6,90,2,,,Strip
May,67,1.75,90,2,,,Strip
May,67,1.85,90,2,,,Strip
May,67,1.9,150,2,,,Strip
May,67,1.95,150,2,,,Strip
May,67,2,150,2,,,Strip
May,67,2.05,150,2,,,Strip
May,67,2.1,150,2,,,Strip
May,67,2.15,150,2,,,Strip
May,67,2.2,150,2,,,Strip
May,67,4.7,25,4,,,Strip
May,67,4.95,25,4,,,Strip
May,67,5.2,25,4,,,Strip
May,67,5.45,25,4,,,Strip
May,67,5.8,1.3,7,,,Strip
May,67,12.85,25,1,,,Strip
May,67,13,25,1,,,Strip
May,67,13.2,25,1,,,Strip
May,67,13.4,30,1,,,Strip
May,67,13.6,25,1,,,Strip
May,67,13.8,25,1,,,Strip
May,67,14,25,1,,,Strip
May,1124,1.5,25,2,,,Strip
May,1124,1.75,25,2,,,Strip
May,1124,2,25,2,,,Strip
May,1124,8.5,25,7,,,Strip
May,1124,8.75,25,7,,,Strip
May,39,1.75,100,5,,,Strip
May,39,1.75,20,5,,,Strip
May,39,2,100,5,,,Strip
May,39,2.25,100,5,,,Strip
May,39,2.7,300,5,,,Strip
May,39,2.9,296,5,,,Strip
May,1320,2,25,2,,,Strip
May,1320,2.1,25,2,,,Strip
May,1320,2.2,25,2,,,Strip
May,1320,2.3,50,2,,,Strip
May,1320,2.4,100,2,,,Strip
May,1320,4.5,50,7,,,Strip
May,1320,4.6,50,7,,,Strip
May,1320,4.7,25,7,,,Strip
May,1320,4.8,25,7,,,Strip
May,1320,4.9,50,7,,,Strip
May,1320,14.5,25,1,,,Strip
May,1320,14.75,25,1,,,Strip
May,1320,14.85,25,1,,,Strip
May,1320,14.95,25,1,,,Strip
May,1320,15.05,25,1,,,Strip
May,1099,0.01,3,2,,,Strip
May,1099,0.01,2.8,2,,,Strip
May,1099,1.23,25,2,,,Strip
May,1099,1.29,50,2,,,Strip
May,1099,1.34,25,2,,,Strip
May,1099,1.39,50,2,,,Strip
May,1099,1.8,50,2,,,Strip
May,1099,1.95,5,2,,,Strip
May,1099,2.15,5,2,,,Strip
May,1099,2.25,50,2,,,Strip
May,1099,2.5,3,2,,,Strip
May,1099,2.5,2,2,,,Strip
May,1099,2.75,50,2,,,Strip
May,1099,3.25,40,2,,,Strip
May,1099,4.77,25,7,,,Strip
May,1099,4.82,25,7,,,Strip
May,1099,4.87,25,7,,,Strip
May,1099,4.92,25,7,,,Strip
May,1099,4.98,15,7,,,Strip
May,1099,4.99,25,7,,,Strip
May,1099,5.15,25,7,,,Strip
May,1099,5.2,10,7,,,Strip
May,1099,5.25,15,7,,,Strip
May,1099,5.48,25,7,,,Strip
May,1099,5.75,21,7,,,Strip
May,1099,13.47,25,1,,,Strip
May,1123,12.99,10,1,,,Strip
May,1123,13.09,10,1,,,Strip
May,1123,13.19,10,1,,,Strip
May,1123,13.29,20,1,,,Strip
May,1123,13.39,25,1,,,Strip
May,1087,1.29,5,2,,,Strip
May,1087,1.89,5,2,,,Strip
May,1087,2.59,5,2,,,Strip
May,1087,3.09,5,2,,,Strip
May,62,1.57,4.6,2,,,Strip
May,74,1.62,2,2,,,Strip
May,35,5.2,10,7,,,Strip
May,35,5.45,10,7,,,Strip
May,35,5.7,10,7,,,Strip
May,35,5.95,10,7,,,Strip
May,35,6.2,11,7,,,Strip
May,432,5.69,5,4,,,Strip
May,432,5.99,5,4,,,Strip
May,432,6.65,5,4,,,Strip
May,432,6.75,5,4,,,Strip
May,432,6.78,10,4,,,Strip
May,432,6.98,9.5,4,,,Strip
May,2,1.35,30,2,,,Strip
May,2,1.39,130,2,,,Strip
May,2,1.43,210,2,,,Strip
May,2,1.47,130,2,,,Strip
May,2,1.51,100,2,,,Strip
May,2,1.55,100,2,,,Strip
May,2,1.59,100,2,,,Strip
May,2,1.67,15,2,,,Strip
May,2,1.75,15,2,,,Strip
May,2,1.83,10,2,,,Strip
May,2,1.91,10,2,,,Strip
May,2,1.99,10.7,2,,,Strip
May,72,1,10,2,,,Strip
May,72,1.98,10,2,,,Strip
May,72,2.44,5,2,,,Strip
May,72,3.44,5,2,,,Strip
May,72,3.99,5,2,,,Strip
May,8,1.2,10,2,,,Strip
May,8,1.25,10,2,,,Strip
May,8,1.3,10,2,,,Strip
May,8,12.85,10,1,,,Strip
May,8,12.99,10,1,,,Strip
May,8,13.09,10,1,,,Strip
May,8,13.15,5,1,,,Strip
May,8,13.49,10,1,,,Strip
May,1095,12,100,1,,,Strip
May,1095,14,100,1,,,Strip
May,1095,15.5,200,1,,,Strip
May,1095,17,200,1,,,Strip
May,1095,18.5,149,1,,,Strip
May,285,0.01,502,2,,,Strip
May,1822,0,2.2,2,,,Strip
May,1822,2.5,1,2,,,Strip
May,1149,0,28.1,2,,,Strip
May,1172,1.95,94,5,,,Strip
May,1172,1.98,25,2,,,Strip
May,1172,2.05,100,5,,,Strip
May,1172,2.08,25,2,,,Strip
May,1172,2.18,25,2,,,Strip
May,1172,2.28,25,2,,,Strip
May,1029,1.05,5,2,,,Strip
May,1029,1.1,4,2,,,Strip
May,1029,1.15,3,2,,,Strip
May,1029,1.18,2,2,,,Strip
May,1029,1.2,1,2,,,Strip
May,1029,1.3,1,2,,,Strip
May,1029,1.35,1,2,,,Strip
May,1029,1.4,1,2,,,Strip
May,1029,4.5,6,7,,,Strip
May,1029,4.7,3,7,,,Strip
May,1029,4.8,2,7,,,Strip
May,1029,4.88,1,7,,,Strip
May,1029,4.9,1,7,,,Strip
May,1029,5,1,7,,,Strip
May,1029,5.1,1,7,,,Strip
May,1029,5.25,1,7,,,Strip
May,1029,5.5,1,7,,,Strip
May,1029,6,75,2,,,Strip
May,1029,6.13,9,7,,,Strip
May,1029,9,3,4,,,Strip
May,1029,10,2,4,,,Strip
May,1029,10.8,6,1,,,Strip
May,1029,11,4,1,,,Strip
May,1029,11,1,4,,,Strip
May,1029,11.5,3,1,,,Strip
May,1029,11.8,2,1,,,Strip
May,1029,12,8,4,,,Strip
May,1029,12.5,1,1,,,Strip
May,1029,12.75,1,1,,,Strip
May,1029,12.85,1,1,,,Strip
May,1029,12.9,1,1,,,Strip
May,1029,13,1,1,,,Strip
May,1029,13.1,1,1,,,Strip
May,1029,13.25,1,1,,,Strip
May,1029,13.3,1,1,,,Strip
May,1029,13.5,1,1,,,Strip
May,1029,16.25,27,1,,,Strip
May,1030,1.3,5.6,2,,,Strip
May,1030,1.4,5.6,2,,,Strip
May,1030,1.6,5.5,2,,,Strip
May,1030,1.8,5.6,2,,,Strip
May,1030,2,5.6,2,,,Strip
May,1030,2.05,5.5,2,,,Strip
May,1030,2.1,5.6,2,,,Strip
May,1030,2.15,5.6,2,,,Strip
May,1030,4,0.1,2,,,Strip
May,1030,4.88,20,2,,,Strip
May,1030,5,3.1,7,,,Strip
May,1030,5,0.6,4,,,Strip
May,1030,5.6,0.3,4,,,Strip
May,1030,5.65,0.3,4,,,Strip
May,1030,5.68,0.3,4,,,Strip
May,1030,5.7,0.3,4,,,Strip
May,1030,5.72,0.3,4,,,Strip
May,1030,5.75,0.3,4,,,Strip
May,1030,5.85,0.3,4,,,Strip
May,1030,6,1.5,7,,,Strip
May,1030,6.1,1.6,7,,,Strip
May,1030,6.2,1.5,7,,,Strip
May,1030,6.3,1.6,7,,,Strip
May,1030,6.4,1.5,7,,,Strip
May,1030,6.5,0.2,4,,,Strip
May,1030,6.6,1.5,7,,,Strip
May,1030,8,1.6,7,,,Strip
May,1030,9,1.5,7,,,Strip
May,1030,10,0.1,7,,,Strip
May,1030,11,2.5,1,,,Strip
May,1030,11.1,0.5,2,,,Strip
May,1030,12.8,1.2,1,,,Strip
May,1030,13,1.3,1,,,Strip
May,1030,13.25,1.2,1,,,Strip
May,1030,13.5,1.2,1,,,Strip
May,1030,13.6,1.3,1,,,Strip
May,1030,13.7,1.2,1,,,Strip
May,1030,14,1.3,1,,,Strip
May,1030,14.25,1.2,1,,,Strip
May,1030,18,0.1,1,,,Strip
May,1027,9.99,50,1,,,Strip
May,1035,0.01,174,2,,,Strip
May,1760,1.5,15,2,,,Strip
May,1760,1.9,15,2,,,Strip
May,1760,2.2,15,2,,,Strip
May,1760,2.7,15,2,,,Strip
May,1760,3,2.7,2,,,Strip
May,1061,1.45,10,2,,,Strip
May,1061,1.55,10,2,,,Strip
May,1061,1.65,10,2,,,Strip
May,1061,1.75,10,2,,,Strip
May,1061,1.85,10,2,,,Strip
May,1061,4.82,10,7,,,Strip
May,1061,5.22,10,7,,,Strip
May,1061,5.82,10,7,,,Strip
May,1061,6.28,10,7,,,Strip
May,1061,7.28,10,7,,,Strip
May,1061,9.28,10,7,,,Strip
May,1191,4.75,20,7,,,Strip
May,1191,5.11,30,7,,,Strip
May,1191,5.46,20,7,,,Strip
May,1191,5.82,30,7,,,Strip
May,1191,6.43,45,7,,,Strip
May,1191,6.79,45,7,,,Strip
May,1191,7.14,65,7,,,Strip
May,1191,7.35,65,7,,,Strip
May,1191,7.5,327.8,7,,,Strip
May,1191,10,327.8,7,,,Strip
May,1680,1.35,34.3,2,,,Strip
May,1680,1.6,34.2,2,,,Strip
May,1680,1.9,34.2,2,,,Strip
May,1069,12.74,150,1,,,Strip
May,1069,12.89,100,1,,,Strip
May,1069,13.77,100,1,,,Strip
May,1069,13.99,100,1,,,Strip
May,323,12.75,110.4,1,,,Strip
May,323,13,110.4,1,,,Strip
May,323,13.25,110.4,1,,,Strip
May,323,13.5,110.4,1,,,Strip
May,323,13.75,110.5,1,,,Strip
May,323,14,110.5,1,,,Strip
May,323,14.25,110.5,1,,,Strip
May,323,14.5,110.5,1,,,Strip
May,1076,4.74,50,7,,,Strip
May,1076,4.94,60,7,,,Strip
May,1076,5.04,70,7,,,Strip
May,1076,5.14,80,7,,,Strip
May,1076,5.22,90,7,,,Strip
May,1076,5.27,100,7,,,Strip
May,1076,5.42,130,7,,,Strip
May,1076,5.62,150,7,,,Strip
May,1076,5.87,180,7,,,Strip
May,1076,6.22,200,7,,,Strip
May,1076,6.67,276,7,,,Strip
May,1781,6.98,20,4,,,Strip
May,1781,7.25,15,4,,,Strip
May,1781,7.5,7.7,4,,,Strip
May,1128,0.01,12,2,,,Strip
May,1130,3.65,4,2,,,Strip
May,1130,4,4,2,,,Strip
May,1130,4.5,4.8,2,,,Strip
May,1131,3.65,3,2,,,Strip
May,1131,4,3,2,,,Strip
May,1131,4.5,3.9,2,,,Strip
May,1132,3.65,3,2,,,Strip
May,1132,4,3,2,,,Strip
May,1132,4.5,3.2,2,,,Strip
May,1137,3.65,4,2,,,Strip
May,1137,4,4,2,,,Strip
May,1137,4.5,4.7,2,,,Strip
May,1145,3.65,5,2,,,Strip
May,1145,4,5,2,,,Strip
May,1145,4.5,5.3,2,,,Strip
May,1146,3.65,6,2,,,Strip
May,1146,4,6,2,,,Strip
May,1146,4.5,5.1,2,,,Strip
May,1147,2.8,3.9,2,,,Strip
May,1147,3.1,3.9,2,,,Strip
May,1147,3.4,3.9,2,,,Strip
May,1147,3.7,3.8,2,,,Strip
May,1139,4.69,25,7,,,Strip
May,1139,4.84,25,7,,,Strip
May,1139,4.94,50,7,,,Strip
May,1139,5.09,50,7,,,Strip
May,1139,5.74,25,7,,,Strip
May,1139,5.99,25,7,,,Strip
May,1139,13.39,50,1,,,Strip
May,1139,13.74,75,1,,,Strip
May,1139,13.99,75,1,,,Strip
May,1139,14.14,75,1,,,Strip
May,1139,14.49,50,1,,,Strip
May,1142,1.1,13,2,,,Strip
May,1165,3.5,58.4,2,,,Strip
May,1165,3.6,58.3,2,,,Strip
May,1165,3.7,58.4,2,,,Strip
May,1165,3.8,58.3,2,,,Strip
May,1165,3.9,58.4,2,,,Strip
May,1165,4,58.3,2,,,Strip
May,1165,4.1,58.4,2,,,Strip
May,1165,4.2,29.1,2,,,Strip
May,1165,4.3,29.2,2,,,Strip
May,1165,4.4,29.2,2,,,Strip
May,1165,4.5,29.2,2,,,Strip
May,1165,4.6,29.1,2,,,Strip
May,1165,4.7,29.2,2,,,Strip
May,1209,1.05,10,2,,,Strip
May,1209,1.07,10,2,,,Strip
May,1209,1.09,10,2,,,Strip
May,1209,1.11,10,2,,,Strip
May,1209,1.13,10,2,,,Strip
May,1209,1.42,20,2,,,Strip
May,1209,1.44,21,2,,,Strip
May,1209,1.46,22.1,2,,,Strip
May,1209,1.48,23.2,2,,,Strip
May,1209,1.5,24.3,2,,,Strip
May,1209,1.52,25.5,2,,,Strip
May,1209,1.54,26.8,2,,,Strip
May,1209,1.56,28.1,2,,,Strip
May,1209,1.58,29.5,2,,,Strip
May,1209,5.16,8,7,,,Strip
May,1209,5.22,8.8,7,,,Strip
May,1209,5.28,9.7,7,,,Strip
May,1209,5.34,10.6,7,,,Strip
May,1209,5.4,11.7,7,,,Strip
May,1209,5.46,12.9,7,,,Strip
May,1209,5.52,14.2,7,,,Strip
May,1209,5.58,15.6,7,,,Strip
May,1209,5.69,2,4,,,Strip
May,1209,5.75,2.1,4,,,Strip
May,1209,5.81,2.2,4,,,Strip
May,1209,5.87,2.3,4,,,Strip
May,1209,5.93,2.4,4,,,Strip
May,1209,5.99,2.6,4,,,Strip
May,1209,6.05,2.7,4,,,Strip
May,1209,6.11,2.8,4,,,Strip
May,1209,6.17,3,4,,,Strip
May,1209,6.23,3.1,4,,,Strip
May,1209,6.29,3.3,4,,,Strip
May,1209,6.35,3.4,4,,,Strip
May,1209,6.41,3.6,4,,,Strip
May,1209,6.47,3.8,4,,,Strip
May,1209,16,10,1,,,Strip
May,1209,16.11,11,1,,,Strip
May,1209,16.22,12.1,1,,,Strip
May,1209,16.33,13.3,1,,,Strip
May,1182,7.4,1.3,7,,,Strip
May,1212,1.2,50,2,,,Strip
May,1212,1.3,75,2,,,Strip
May,1212,1.45,75,2,,,Strip
May,1217,0,7.8,2,,,Strip
May,1208,2.7,2,2,,,Strip
May,1208,2.75,2,2,,,Strip
May,1208,2.8,2,2,,,Strip
May,1208,2.85,2.7,2,,,Strip
May,1246,4.3,131.9,2,,,Strip
May,1247,2.5,337,2,,,Strip
May,1247,3,336.9,2,,,Strip
May,1342,2.8,5,2,,,Strip
May,1342,3.1,5,2,,,Strip
May,1342,3.4,5,2,,,Strip
May,1342,3.7,5,2,,,Strip
May,1322,4.3,100,7,,,Strip
May,1322,4.35,125,7,,,Strip
May,1322,4.45,150,7,,,Strip
May,1322,12.75,75,1,,,Strip
May,1864,0,1.1,1,,,Strip
May,1681,0.55,10,27,,,Strip
May,1681,0.6,10,27,,,Strip
May,1681,0.65,10,27,,,Strip
May,1681,0.7,10,27,,,Strip
May,1681,0.75,10,27,,,Strip
May,1681,0.8,10,27,,,Strip
May,1681,0.85,10,27,,,Strip
May,1681,0.9,10,27,,,Strip
May,1681,0.95,10,27,,,Strip
May,1681,1,1.8,27,,,Strip
May,1681,1.15,1,27,,,Strip
May,1681,1.3,1,27,,,Strip
May,1681,1.45,1,27,,,Strip
May,1861,0.8,0.5,2,,,Strip
May,1861,2.06,0.1,2,,,Strip
May,1861,2.25,0.2,2,,,Strip
May,1861,2.43,0.1,2,,,Strip
May,1861,2.6,0.2,4,,,Strip
May,1861,2.62,0.2,2,,,Strip
May,1861,2.81,0.1,2,,,Strip
May,1861,3,0.2,2,,,Strip
May,1861,3.18,0.1,2,,,Strip
May,1861,3.37,0.3,2,,,Strip
May,1861,3.5,2.2,1,,,Strip
May,1861,3.5,1.3,7,,,Strip
May,1861,6.5,0.1,4,,,Strip
May,1861,6.72,0.1,4,,,Strip
May,1861,8.31,0.2,1,,,Strip
May,1861,8.31,0.1,7,,,Strip
May,1861,8.53,0.3,1,,,Strip
May,1861,8.53,0.2,7,,,Strip
May,1861,8.75,0.2,1,,,Strip
May,1861,8.75,0.1,7,,,Strip
May,1861,8.97,0.3,1,,,Strip
May,1861,8.97,0.2,7,,,Strip
May,1861,9.19,0.2,1,,,Strip
May,1861,9.19,0.1,7,,,Strip
May,1861,9.41,0.3,1,,,Strip
May,1861,9.41,0.2,7,,,Strip
